probe_id,symbol,method,repetition,requested_eastern_start,requested_eastern_end,requested_utc_start,requested_utc_end,http_status,safe_error_classification,raw_candle_count,normalized_candle_count,raw_earliest_timestamp,raw_latest_timestamp,requested_range_earliest,requested_range_latest,out_of_range_candles,unique_regular_sessions,expected_eligible_sessions,expected_regular_session_bars,returned_regular_session_bars,primary_session_bars,early_close_session_bars,extended_hours_bars,regular_session_coverage_pct,missing_regular_session_bars,duplicate_timestamps,duplicate_bar_rate_pct,zero_volume_bars,zero_volume_rate_pct,invalid_ohlc_rows,non_five_minute_intervals,candle_payload_sha256,requested_range_normalized_sha256,date_bound_classification,timestamp_semantics_classification,threshold_result,retry_after_seconds,notes
window-2025-12-AAPL-convenience_every_five_minutes-rep2,AAPL,convenience_every_five_minutes,2,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1712,1712,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,32,100.0,0,0,0.0,0,0.0,0,0,7aba5a931901dea3c5a7aa51a4f83a7dd3b49769e7d0a1fe7ad91c7159b1ce02,2338711e8261d551a0282f8359b3113d23d3623ea3bb9703e5df6a756bc8f6f8,honored_exactly,bar_start,passed,,
window-2025-12-AAPL-raw_price_history_five_minutes-rep1,AAPL,raw_price_history_five_minutes,1,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1712,1712,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,32,100.0,0,0,0.0,0,0.0,0,0,7aba5a931901dea3c5a7aa51a4f83a7dd3b49769e7d0a1fe7ad91c7159b1ce02,2338711e8261d551a0282f8359b3113d23d3623ea3bb9703e5df6a756bc8f6f8,honored_exactly,bar_start,passed,,
window-2025-12-AAPL-raw_price_history_five_minutes-rep2,AAPL,raw_price_history_five_minutes,2,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1712,1712,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,32,100.0,0,0,0.0,0,0.0,0,0,7aba5a931901dea3c5a7aa51a4f83a7dd3b49769e7d0a1fe7ad91c7159b1ce02,2338711e8261d551a0282f8359b3113d23d3623ea3bb9703e5df6a756bc8f6f8,honored_exactly,bar_start,passed,,
window-2025-12-JPM-convenience_every_five_minutes-rep1,JPM,convenience_every_five_minutes,1,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1696,1696,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,16,100.0,0,0,0.0,0,0.0,0,0,7d789bf617aba135c476da346d203fb65716d0bd36b4ec444fab3f7aa3b0c030,abf69a2845bb54b00431de254841d48d3f45345d64ff13656b9fd414fbb1b971,honored_exactly,bar_start,passed,,
window-2025-12-JPM-convenience_every_five_minutes-rep2,JPM,convenience_every_five_minutes,2,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1696,1696,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,16,100.0,0,0,0.0,0,0.0,0,0,7d789bf617aba135c476da346d203fb65716d0bd36b4ec444fab3f7aa3b0c030,abf69a2845bb54b00431de254841d48d3f45345d64ff13656b9fd414fbb1b971,honored_exactly,bar_start,passed,,
window-2025-12-JPM-raw_price_history_five_minutes-rep1,JPM,raw_price_history_five_minutes,1,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1696,1696,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,16,100.0,0,0,0.0,0,0.0,0,0,7d789bf617aba135c476da346d203fb65716d0bd36b4ec444fab3f7aa3b0c030,abf69a2845bb54b00431de254841d48d3f45345d64ff13656b9fd414fbb1b971,honored_exactly,bar_start,passed,,
window-2025-12-JPM-raw_price_history_five_minutes-rep2,JPM,raw_price_history_five_minutes,2,2025-12-01T00:00:00.000000-0500,2025-12-31T23:59:59.999999-0500,2025-12-01T05:00:00.000000+0000,2026-01-01T04:59:59.999999+0000,200,none,1696,1696,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,2025-12-01T14:30:00.000000+0000,2025-12-31T20:55:00.000000+0000,0,21,21,1638,1638,1638,42,16,100.0,0,0,0.0,0,0.0,0,0,7d789bf617aba135c476da346d203fb65716d0bd36b4ec444fab3f7aa3b0c030,abf69a2845bb54b00431de254841d48d3f45345d64ff13656b9fd414fbb1b971,honored_exactly,bar_start,passed,,
overlap-left-SPY-convenience_every_five_minutes-rep1,SPY,convenience_every_five_minutes,1,2024-06-03T00:00:00.000000-0400,2024-06-14T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-15T03:59:59.999999+0000,200,none,0,0,,,,,0,0,10,780,0,0,0,0,0.0,780,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
overlap-left-SPY-convenience_every_five_minutes-rep2,SPY,convenience_every_five_minutes,2,2024-06-03T00:00:00.000000-0400,2024-06-14T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-15T03:59:59.999999+0000,200,none,0,0,,,,,0,0,10,780,0,0,0,0,0.0,780,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
overlap-left-SPY-raw_price_history_five_minutes-rep1,SPY,raw_price_history_five_minutes,1,2024-06-03T00:00:00.000000-0400,2024-06-14T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-15T03:59:59.999999+0000,200,none,0,0,,,,,0,0,10,780,0,0,0,0,0.0,780,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
overlap-left-SPY-raw_price_history_five_minutes-rep2,SPY,raw_price_history_five_minutes,2,2024-06-03T00:00:00.000000-0400,2024-06-14T23:59:59.999999-0400,2024-06-03T04:00:00.000000+0000,2024-06-15T03:59:59.999999+0000,200,none,0,0,,,,,0,0,10,780,0,0,0,0,0.0,780,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
overlap-right-SPY-convenience_every_five_minutes-rep1,SPY,convenience_every_five_minutes,1,2024-06-10T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-10T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,14,1092,0,0,0,0,0.0,1092,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
overlap-right-SPY-convenience_every_five_minutes-rep2,SPY,convenience_every_five_minutes,2,2024-06-10T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-10T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,14,1092,0,0,0,0,0.0,1092,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
overlap-right-SPY-raw_price_history_five_minutes-rep1,SPY,raw_price_history_five_minutes,1,2024-06-10T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-10T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,14,1092,0,0,0,0,0.0,1092,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
overlap-right-SPY-raw_price_history_five_minutes-rep2,SPY,raw_price_history_five_minutes,2,2024-06-10T00:00:00.000000-0400,2024-06-28T23:59:59.999999-0400,2024-06-10T04:00:00.000000+0000,2024-06-29T03:59:59.999999+0000,200,none,0,0,,,,,0,0,14,1092,0,0,0,0,0.0,1092,0,0.0,0,0.0,0,0,8a52b0a2a9208177e6b75a950b7a60fcb4c1ac0f264bba6694391cfe45dc866e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,empty,undetermined,failed,,
